"file","context","test","nb","failed","skipped","error","warning","user","system","real","passed"
"test-dsi-benchmark-artifact.R","dsi-benchmark-artifact","committed DSLite frame sweep records the parser ceiling",11,0,FALSE,FALSE,0,0.0230000000010477,0.00599999999997181,0.04399999999805,11
"test-dsi-benchmark-artifact.R","dsi-benchmark-artifact","adaptive capsule-source benchmark records 1e6-coordinate calls",12,0,FALSE,FALSE,0,0.0180000000000291,0.00900000000001455,0.0410000000010768,12
"test-dsi-benchmark-artifact.R","dsi-benchmark-artifact","balanced direct-dispatch A/B keeps bytes equal and records local timing",11,0,FALSE,FALSE,0,0.0239999999976135,0.00900000000001455,0.0459999999984575,11
"test-dsi-benchmark-artifact.R","dsi-benchmark-artifact","typed pump memory benchmark proves its non-streaming source model",13,0,FALSE,FALSE,0,0.0360000000000582,0.0230000000000246,0.0760000000009313,13
"test-dsi-benchmark-artifact.R","dsi-benchmark-artifact","typed source-stream benchmark has no relay payload spool",10,0,FALSE,FALSE,0,0.0289999999986321,0.0219999999999345,0.0659999999988941,10
"test-dsi-fanout.R","dsi-fanout","named per-site fan-out uses one aggregate call and preserves mapping",6,0,FALSE,FALSE,0,0.0149999999994179,0.00999999999999091,0.0289999999986321,6
"test-dsi-fanout.R","dsi-fanout","immutable transport fan-out maps real DSLite results by site",8,0,FALSE,FALSE,0,1.40399999999863,0.524000000000001,3.09600000000137,8
"test-dsi-fanout.R","dsi-fanout","direct async fan-out stops polling at a monotonic deadline",3,0,FALSE,FALSE,0,0.00600000000122236,0.000999999999976353,0.00899999999819556,3
"test-dsi-fanout.R","dsi-fanout","remote jobs have no automatic wall-clock cutoff by default",6,0,FALSE,FALSE,0,0.0200000000004366,0.00499999999999545,0.0280000000020664,6
"test-dsi-fanout.R","dsi-fanout","an unresolved async job poisons only that authenticated session",8,0,FALSE,FALSE,0,0.0200000000004366,0.00200000000006639,0.0259999999980209,8
"test-dsi-fanout.R","dsi-fanout","direct async fan-out launches, polls, fetches, and keeps peers alive",5,0,FALSE,FALSE,0,0.00800000000162981,0.000999999999976353,0.011000000002241,5
"test-dsi-fanout.R","dsi-fanout","a consumed terminal async error does not poison Armadillo",5,0,FALSE,FALSE,0,0.0279999999984284,0.00900000000001455,0.0389999999970314,5
"test-dsi-fanout.R","dsi-fanout","a fetched phase-not-ready terminal is settled and does not poison",6,0,FALSE,FALSE,0,0.0169999999998254,0.00900000000001455,0.0280000000020664,6
"test-dsi-fanout.R","dsi-fanout","a fetched lifetime exhaustion terminal is settled and does not poison",6,0,FALSE,FALSE,0,0.022000000000844,0.00199999999995271,0.0269999999982247,6
"test-dsi-fanout.R","dsi-fanout","ambiguous async fetch reset and 500 poison Armadillo",8,0,FALSE,FALSE,0,0.0169999999998254,0.00199999999995271,0.022000000000844,8
"test-dsi-fanout.R","dsi-fanout","an async fetch interrupt poisons the launched session",2,0,FALSE,FALSE,0,0.00700000000142609,0,0.00800000000162981,2
"test-dsi-fanout.R","dsi-fanout","named fan-out rejects DSI versions without the required mapping API",3,0,FALSE,FALSE,0,0.00899999999819556,0.0040000000000191,0.0150000000030559,3
"test-dsi-fanout.R","dsi-fanout","strict aggregate rejects partial and total NULL results",4,0,FALSE,FALSE,0,0.00999999999839929,0.00300000000004275,0.0149999999994179,4
"test-dsi-fanout.R","dsi-fanout","strict aggregate routes real DSI through the direct dispatcher",2,0,FALSE,FALSE,0,0.00600000000122236,0.00199999999995271,0.010999999998603,2
"test-dsi-fanout.R","dsi-fanout","best-effort cleanup never launches on a poisoned session",2,0,FALSE,FALSE,0,0.00800000000162981,0,0.0100000000020373,2
"test-dsi-fanout.R","dsi-fanout","strict wrappers immediately propagate a poisoned DSI session",4,0,FALSE,FALSE,0,0.00799999999799184,0,0.00899999999819556,4
"test-dsi-fanout.R","dsi-fanout","strict aggregate never exposes top-level connector details",2,0,FALSE,FALSE,0,0.00200000000040745,0.00499999999999545,0.00800000000162981,2
"test-dsi-fanout.R","dsi-fanout","unknown bracketed dsvert tokens are terminal and sanitized",12,0,FALSE,FALSE,0,0.0210000000006403,0.00999999999999091,0.0349999999998545,12
"test-dsi-fanout.R","dsi-fanout","phase-not-ready parsing is exact, typed, and sanitized",7,0,FALSE,FALSE,0,0.0139999999992142,0.0040000000000191,0.0199999999967986,7
"test-dsi-fanout.R","dsi-fanout","lifetime exhaustion parsing is exact, typed, and sanitized",7,0,FALSE,FALSE,0,0.0139999999992142,0.00300000000004275,0.0190000000002328,7
"test-dsi-fanout.R","dsi-fanout","strict aggregate rethrows only unmixed lifetime exhaustion once",46,0,FALSE,FALSE,0,0.0900000000001455,0.0259999999999536,0.131000000001222,46
"test-dsi-fanout.R","dsi-fanout","strict aggregate rethrows only an unmixed phase-not-ready tag",30,0,FALSE,FALSE,0,0.0529999999998836,0.0120000000000573,0.0760000000009313,30
"test-dsi-fanout.R","dsi-fanout","strict aggregate cannot positionally misroute a per-site map",6,0,FALSE,FALSE,0,0.0149999999994179,0.00199999999995271,0.0180000000000291,6
"test-dsi-fanout.R","dsi-fanout","strict aggregate canonicalizes reorder and rejects mutated fan-in",4,0,FALSE,FALSE,0,0.0160000000032596,0.00200000000006639,0.0190000000002328,4
"test-dsi-fanout.R","dsi-fanout","NULL is accepted only under an explicit per-site contract",1,0,FALSE,FALSE,0,0.0029999999969732,0,0.00399999999717693,1
"test-dsi-fanout.R","dsi-fanout","logical TRUE contract rejects non-typed acknowledgements",1,0,FALSE,FALSE,0,0.00500000000101863,0.000999999999976353,0.00700000000142609,1
"test-dsi-fanout.R","dsi-fanout","fan-out rejects missing, duplicate, or non-call expressions",4,0,FALSE,FALSE,0,0.0210000000006403,0,0.022000000000844,4
"test-dsi-fanout.R","dsi-fanout","idempotent fan-out cycles classify only absent results as unavailable",7,0,FALSE,FALSE,0,0.010999999998603,0.00299999999992906,0.0180000000000291,7
"test-dsi-fanout.R","dsi-fanout","idempotent fan-out cycles reject present outer protocol corruption",3,0,FALSE,FALSE,0,0.00600000000122236,0.00100000000009004,0.00799999999799184,3
"test-dsi-fanout.R","dsi-fanout","oversize is terminal in one-cycle and assignment transports",6,0,FALSE,FALSE,0,0.010999999998603,0.00299999999992906,0.0159999999996217,6
"test-dsi-fanout.R","dsi-fanout","only tagged backpressure retries an explicit idempotent endpoint",16,0,FALSE,FALSE,0,0.0290000000022701,0.00700000000006185,0.0420000000012806,16
"test-dsi-fanout.R","dsi-fanout","oversized DSI expressions fail locally before connector side effects",6,0,FALSE,FALSE,0,0.0170000000034634,0.000999999999976353,0.0210000000006403,6
"test-dsi-fanout.R","dsi-fanout","portable 480 KiB raw Base64 frames remain below DSLite boundary",2,0,FALSE,FALSE,0,0.10399999999936,0.00499999999999545,0.110000000000582,2
"test-dsi-fanout.R","dsi-fanout","portable 480 KiB raw frame crosses a real DSLite parser",1,0,FALSE,FALSE,0,0.588999999999942,0.0919999999999845,1.05899999999747,1
"test-dsi-fanout.R","dsi-fanout","a 768 KiB source-window response crosses real DSLite separately",2,0,FALSE,FALSE,0,0.440999999998894,0.0900000000000318,0.959999999999127,2
"test-dsi-fanout.R","dsi-fanout","a real old DSLite server declines sync negotiation without poison",3,0,FALSE,FALSE,0,0.455999999998312,0.09699999999998,0.903000000002066,3
"test-dsi-fanout.R","dsi-fanout","ambiguous sync execute failures poison the affected DSI handle",6,0,FALSE,FALSE,0,0.0150000000030559,0,0.0169999999998254,6
"test-dsi-fanout.R","dsi-fanout","terminal Armadillo application rejection permits scalar fallback",3,0,FALSE,FALSE,0,0.010999999998603,0,0.0119999999988067,3
"test-dsi-fanout.R","dsi-fanout","strict assignments use one named asynchronous fan-out",6,0,FALSE,FALSE,0,0.0159999999996217,0,0.0200000000004366,6
"test-dsi-fanout.R","dsi-fanout","strict assignments mask partial connector errors",3,0,FALSE,FALSE,0,0.00700000000142609,0.000999999999976353,0.00999999999839929,3
"test-dsi-fanout.R","dsi-fanout","strict assignments require one success callback per site",3,0,FALSE,FALSE,0,0.0249999999978172,0,0.0260000000016589,3
"test-dsi-fanout.R","dsi-fanout","strict assignments route distinct expressions through real DSLite",2,0,FALSE,FALSE,0,0.466000000000349,0.0690000000000737,0.89600000000064,2
"test-dsi-fanout.R","dsi-fanout","strict assignments preserve the Opal S4 success path",3,0,FALSE,FALSE,0,0.134999999998399,0.0329999999999018,0.381999999997788,3
"test-dsi-fanout.R","dsi-fanout","best-effort cleanup is async and never leaks or throws",4,0,FALSE,FALSE,0,0.011000000002241,0.00100000000009004,0.0130000000026484,4
"test-dsi-fanout.R","dsi-fanout","release-instance retry parser accepts only current safe actions",5,0,FALSE,FALSE,0,0.00699999999778811,0.000999999999976353,0.00899999999819556,5
"test-dsi-security.R","dsi-security","outer DSI validation accepts in-process and verified Opal links",5,0,FALSE,FALSE,0,0.0129999999990105,0.000999999999976353,0.0149999999994179,5
"test-dsi-security.R","dsi-security","recognized Armadillo HTTPS is plug-and-play and generic stays denied",2,0,FALSE,FALSE,0,0.00700000000142609,0,0.00699999999778811,2
"test-dsi-security.R","dsi-security","the installed DataSHIELD surface has no unguarded base aliases",3,0,FALSE,FALSE,0,0.48700000000099,0.171000000000049,1.50800000000163,3
"test-dsi-security.R","dsi-security","Armadillo rejects global TLS downgrade and malformed httr config",9,0,FALSE,FALSE,0,0.0299999999988358,0.000999999999976353,0.0390000000006694,9
"test-dsi-security.R","dsi-security","remote HTTP is rejected without exposing endpoint credentials",3,0,FALSE,FALSE,0,0.00899999999819556,0.000999999999976353,0.00999999999839929,3
"test-dsi-security.R","dsi-security","endpoint identity retains port and base path without credentials",7,0,FALSE,FALSE,0,0.0120000000024447,0.000999999999976353,0.0139999999992142,7
"test-dsi-security.R","dsi-security","DSMolgenisArmadillo S4 endpoint metadata is plug-and-play",15,0,FALSE,FALSE,0,0.0289999999986321,0.00300000000004275,0.0430000000014843,15
"test-dsi-security.R","dsi-security","plaintext loopback cannot be enabled by client configuration",1,0,FALSE,FALSE,0,0.00600000000122236,0,0.00699999999778811,1
"test-dsi-security.R","dsi-security","invalid transport policy and malformed connection sets fail closed",2,0,FALSE,FALSE,0,0.00999999999839929,0,0.0100000000020373,2
"test-dsi-security.R","dsi-security","strict aggregate validates real DSI calls but not injected tests",2,0,FALSE,FALSE,0,0.00600000000122236,0.000999999999976353,0.00999999999839929,2
"test-dsi-security.R","dsi-security","best-effort cleanup never crosses an insecure outer transport",1,0,FALSE,FALSE,0,0.00400000000081491,0.000999999999976353,0.00800000000162981,1
"test-dsi-sliding-window.R","dsi-sliding-window","portable DSI/DSLite cannot expose an aggregate sliding window",7,0,FALSE,FALSE,0,0.436000000001513,0.0790000000000646,0.93500000000131,7
"test-dsi-text-frame-memory.R","dsi-text-frame-memory","client DSI text framing uses the bounded twin implementation",4,0,FALSE,FALSE,0,0.0930000000007567,0.0339999999999918,0.128999999997177,4
"test-dsi-text-frame-memory.R","dsi-text-frame-memory","client and server codec twins stay byte-identical",1544,0,FALSE,FALSE,0,2.41499999999724,0.17999999999995,3.06300000000192,1544
"test-dsi-text-frame.R","dsi-text-frame","client DSI framing matches the server golden wire contract",2,0,FALSE,FALSE,0,0.00500000000101863,0,0.00600000000122236,2
"test-dsi-text-frame.R","dsi-text-frame","DSV1 package generations fail closed in both directions and mixed",5,0,FALSE,FALSE,0,0.00899999999819556,0.00100000000009004,0.0129999999990105,5
"test-dsi-text-frame.R","dsi-text-frame","promoted DSI JSON map is exactly 50 methods and 99 formals",104,0,FALSE,FALSE,0,0.159999999999854,0.0259999999999536,0.226999999998952,104
"test-dsi-text-frame.R","dsi-text-frame","rewriter frames only the explicit promoted arguments once",250,0,FALSE,FALSE,0,0.565999999998894,0.0330000000000155,0.682000000000698,250
"test-dsi-text-frame.R","dsi-text-frame","aggregate and cleanup boundaries frame before validation and send",7,0,FALSE,FALSE,0,0.0169999999998254,0,0.0190000000002328,7
"test-dsi-text-frame.R","dsi-text-frame","source W=8 measures framed expressions and shrinks adversarial B",7,0,FALSE,FALSE,0,3.69700000000012,0.106999999999971,3.80900000000111,7
"test-dsi-text-frame.R","dsi-text-frame","real DSLite carries framed JSON for all seven promoted families",17,0,FALSE,FALSE,0,0.536000000000058,0.0710000000000264,1.03700000000026,17
"test-dsi-transport-probe.R","dsi-transport-probe","probe descends on absent transport responses and selects common min",5,0,FALSE,FALSE,0,0.0760000000009313,0.000999999999976353,0.0869999999995343,5
"test-dsi-transport-probe.R","dsi-transport-probe","completed remote probe rejection descends without poisoning login",5,0,FALSE,FALSE,0,0.0769999999974971,0.000999999999976353,0.0869999999995343,5
"test-dsi-transport-probe.R","dsi-transport-probe","probe never downgrades a poisoned session to a smaller candidate",2,0,FALSE,FALSE,0,0.00600000000122236,0,0.010999999998603,2
"test-dsi-transport-probe.R","dsi-transport-probe","probe cache is bound to the exact connection session set",5,0,FALSE,FALSE,0,0.0119999999988067,0,0.0200000000004366,5
"test-dsi-transport-probe.R","dsi-transport-probe","response ceilings are negotiated per site with 413 fallback",9,0,FALSE,FALSE,0,0.15400000000227,0.00300000000004275,0.173000000002503,9
"test-dsi-transport-probe.R","dsi-transport-probe","request ceilings retain heterogeneous per-site evidence",3,0,FALSE,FALSE,0,0.0579999999972642,0.00199999999995271,0.069999999999709,3
"test-dsi-transport-probe.R","dsi-transport-probe","request hints do not truncate the independent response ladder",4,0,FALSE,FALSE,0,0.119000000002416,0.00300000000004275,0.126000000000204,4
"test-dsi-transport-probe.R","dsi-transport-probe","response acknowledgements reject a trailing newline",1,0,FALSE,FALSE,0,0.00499999999738066,0,0.00499999999738066,1
"test-dsi-transport-probe.R","dsi-transport-probe","old response probes fall back to scalar without poisoning",4,0,FALSE,FALSE,0,0.0200000000004366,0.000999999999976353,0.0300000000024738,4
"test-dsi-transport-probe.R","dsi-transport-probe","ambiguous response-probe failure poisons the exact handle",2,0,FALSE,FALSE,0,0.00600000000122236,0,0.00699999999778811,2
"test-dsi-transport-probe.R","dsi-transport-probe","request and response probes cross a real DSLite connector",3,0,FALSE,FALSE,0,0.438999999998487,0.0539999999999736,0.920000000001892,3
"test-dsi-transport-probe.R","dsi-transport-probe","a connector profile hint is re-probed after reconnect",6,0,FALSE,FALSE,0,0.0139999999992142,0.00100000000009004,0.0169999999998254,6
"test-dsi-transport-probe.R","dsi-transport-probe","probe caches distinguish port and base path on one host",2,0,FALSE,FALSE,0,0.00800000000162981,0.00199999999995271,0.0129999999990105,2
"test-dsi-transport-probe.R","dsi-transport-probe","Armadillo authoritative probe cache follows the curl handle",2,0,FALSE,FALSE,0,0.00800000000162981,0.000999999999976353,0.0119999999988067,2
"test-dsi-transport-probe.R","dsi-transport-probe","only the measured DSLite release receives a class-derived hint",3,0,FALSE,FALSE,0,0.00599999999758438,0.00200000000006639,0.00900000000183354,3
"test-dsi-transport-probe.R","dsi-transport-probe","automatic geometry cannot leak across connection session sets",4,0,FALSE,FALSE,0,0.0100000000020373,0.00199999999995271,0.0200000000004366,4
"test-dsi-transport-probe.R","dsi-transport-probe","geometry unlocks only after a payload transfer returns",3,0,FALSE,FALSE,0,0.00799999999799184,0,0.00800000000162981,3
"test-dsi-transport-probe.R","dsi-transport-probe","present malformed probe acknowledgements are fatal",2,0,FALSE,FALSE,0,0.0100000000020373,0,0.0139999999992142,2
"test-dsi-transport-probe.R","dsi-transport-probe","unavailable probe never authorizes an untested geometry",3,0,FALSE,FALSE,0,0.0119999999988067,0.000999999999976353,0.0180000000000291,3
"test-dsi-transport-probe.R","dsi-transport-probe","payload geometry cannot downshift after its first attempt",6,0,FALSE,FALSE,0,0.0149999999994179,0.00300000000004275,0.0250000000014552,6
"test-dsi-transport-probe.R","dsi-transport-probe","production candidate ladder and expression reserve are bounded",6,0,FALSE,FALSE,0,0.0129999999990105,0.000999999999976353,0.0149999999994179,6
"test-epi-standardization.R","epi-standardization","direct standardization matches the Fay-Feuer Poisson-gamma formulas",9,0,FALSE,FALSE,0,0.0260000000016589,0.00300000000004275,0.0339999999996508,9
"test-epi-standardization.R","epi-standardization","direct standardization offers a bounded normal interval",4,0,FALSE,FALSE,0,0.0560000000004948,0.0040000000000191,0.0630000000019209,4
"test-epi-standardization.R","epi-standardization","direct Poisson-gamma interval handles zero events",3,0,FALSE,FALSE,0,0.00499999999738066,0,0.00699999999778811,3
"test-epi-standardization.R","epi-standardization","indirect standardization matches an exact Garwood interval",9,0,FALSE,FALSE,0,0.0140000000028522,0,0.0169999999998254,9
"test-epi-standardization.R","epi-standardization","indirect standardization handles zero events and SIR labeling",4,0,FALSE,FALSE,0,0.021999999997206,0.00299999999992906,0.0280000000020664,4
"test-epi-standardization.R","epi-standardization","standardization methods fail closed on malformed aggregates",14,0,FALSE,FALSE,0,0.0630000000019209,0,0.0689999999995052,14
"test-epi-standardization.R","epi-standardization","standardization print methods return their objects invisibly",4,0,FALSE,FALSE,0,0.00799999999799184,0,0.00899999999819556,4
"test-epi2x2.R","epi2x2","epi 2x2 measures match standard closed-form estimators",14,0,FALSE,FALSE,0,0.0200000000004366,0,0.0269999999982247,14
"test-epi2x2.R","epi2x2","epi 2x2 accepts an existing disclosure-checked table object",3,0,FALSE,FALSE,0,0.00500000000101863,0,0.00700000000142609,3
"test-epi2x2.R","epi2x2","epi 2x2 handles zero cells only with an explicit reported correction",7,0,FALSE,FALSE,0,0.0139999999992142,0,0.0180000000000291,7
"test-epi2x2.R","epi2x2","epi 2x2 validates orientation and aggregate counts",5,0,FALSE,FALSE,0,0.022000000000844,0.000999999999976353,0.0249999999978172,5
"test-exact-gc-peer-cardinality.R","exact-gc-peer-cardinality","exact GC setup selects exactly two compute peers from K >= 3",8,0,FALSE,FALSE,0,0.0300000000024738,0.00399999999990541,0.0390000000006694,8
"test-exact-gc-promoted-cross-guard.R","exact-gc-promoted-cross-guard","K=2/3/4/5 checked cross runner traverses the real production guard",14,0,FALSE,FALSE,0,0.0619999999980791,0.00299999999992906,0.0740000000005239,14
"test-exact-gc-transport.R","exact-gc-transport","exact client pump retries identical fan-out requests without a quota",66,0,FALSE,FALSE,0,0.144000000000233,0.0169999999999391,0.187999999998283,66
"test-exact-gc-transport.R","exact-gc-transport","exact client pump does not poll the sender while one delivery waits for its recipient",1,0,FALSE,FALSE,0,0.0339999999996508,0,0.0349999999998545,1
"test-exact-gc-transport.R","exact-gc-transport","client derives the same execution-free Count binding for K=2,3,5",4,0,FALSE,FALSE,0,0.403999999998632,0.0040000000000191,0.409999999999854,4
"test-exact-gc-transport.R","exact-gc-transport","exact client emits one complete direct scalar delivery shape",3,0,FALSE,FALSE,0,0.00899999999819556,0,0.0100000000020373,3
"test-exact-gc-transport.R","exact-gc-transport","worker heartbeats renew inactivity but never the total deadline",4,0,FALSE,FALSE,0,0.0120000000024447,0.00200000000006639,0.0159999999996217,4
"test-exact-gc-transport.R","exact-gc-transport","present malformed exact response is fatal and raw errors do not leak",4,0,FALSE,FALSE,0,0.00899999999819556,0.000999999999976353,0.0119999999988067,4
"test-exact-gc-transport.R","exact-gc-transport","exact capability contract advertises only proved rings and floor truncation",18,0,FALSE,FALSE,0,0.0349999999998545,0.00299999999992906,0.0470000000022992,18
"test-exact-gc-transport.R","exact-gc-transport","formal GLM schedule is transport-only and remains unadvertised",7,0,FALSE,FALSE,0,0.0280000000020664,0,0.0309999999990396,7
"test-exact-gc-transport.R","exact-gc-transport","client multiprecision shape policy matches the server through Ring4096",3,0,FALSE,FALSE,0,0.00899999999819556,0,0.00999999999839929,3
"test-exact-gc-transport.R","exact-gc-transport","Ring4096 exact truncation reaches the pump only within its proved shape",5,0,FALSE,FALSE,0,0.011000000002241,0.00200000000006639,0.0140000000028522,5
"test-exact-gc-transport.R","exact-gc-transport","exact operation contexts have canonical CSPRNG-derived capabilities",4,0,FALSE,FALSE,0,0.00899999999819556,0.000999999999976353,0.0130000000026484,4
"test-exact-gc-transport.R","exact-gc-transport","joint-DP vector client has no output-share reconstruction surface",5,0,FALSE,FALSE,0,0.010999999998603,0.00300000000004275,0.0159999999996217,5
"test-exact-gc-transport.R","exact-gc-transport","exact vecmul chunk identities cover datasets beyond one circuit",7,0,FALSE,FALSE,0,0.011000000002241,0.000999999999976353,0.0149999999994179,7
"test-exact-gc-transport.R","exact-gc-transport","direct exact vecmul uses checked chunks and no Beaver relay",30,0,FALSE,FALSE,0,0.104999999999563,0.0109999999999673,0.130000000001019,30
"test-exact-gc-transport.R","exact-gc-transport","categorical producer manifests select the scaled-indicator circuit",6,0,FALSE,FALSE,0,0.0250000000014552,0.0040000000000191,0.032999999999447,6
"test-exact-gc-transport.R","exact-gc-transport","exact vecmul rejects a partial validity fan-out before commit",4,0,FALSE,FALSE,0,0.0279999999984284,0.000999999999976353,0.0309999999990396,4
"test-exact-gc-transport.R","exact-gc-transport","producer manifests are claimed per peer without remote slot binding",6,0,FALSE,FALSE,0,0.0230000000010477,0.00500000000010914,0.0309999999990396,6
"test-exact-gc-transport.R","exact-gc-transport","Ring127 GLM initializes pinned peers before producer minting",4,0,FALSE,FALSE,0,0.00899999999819556,0,0.011000000002241,4
"test-exact-gc-transport.R","exact-gc-transport","failed checked vecmul aborts both its chunk and retained batch",2,0,FALSE,FALSE,0,0.0159999999996217,0.00299999999992906,0.0200000000004366,2
"test-exact-gc-transport.R","exact-gc-transport","Ring127 common helper cannot fall back to legacy truncation",8,0,FALSE,FALSE,0,0.0120000000024447,0.00200000000006639,0.0180000000000291,8
"test-exact-gc-transport.R","exact-gc-transport","fresh Ring127 destinations avoid the overwrite-copy round",1,0,FALSE,FALSE,0,0.0119999999988067,0,0.0119999999988067,1
"test-exact-gc-transport.R","exact-gc-transport","Ring127 exact transport readiness is explicit and operation-local",5,0,FALSE,FALSE,0,0.0119999999988067,0,0.0149999999994179,5
"test-exact-gc-transport.R","exact-gc-transport","nested Ring127 primitive propagates one ready transport",2,0,FALSE,FALSE,0,0.00400000000081491,0.000999999999976353,0.00600000000122236,2
"test-exact-gc-transport.R","exact-gc-transport","Ring127 Clenshaw products are one-shot across stages and calls",4,0,FALSE,FALSE,0,0.0380000000004657,0.000999999999976353,0.0419999999976426,4
"test-exact-gc-transport.R","exact-gc-transport","GLM softplus stages claim producer manifests without legacy Bind",8,0,FALSE,FALSE,0,0.0159999999996217,0.00199999999995271,0.0230000000010477,8
"test-exact-gc-transport.R","exact-gc-transport","GLM softplus uses all fixed producer stages and no slot Bind",8,0,FALSE,FALSE,0,0.0639999999984866,0.00200000000006639,0.0689999999995052,8
"test-exact-gc-transport.R","exact-gc-transport","public Ring127 scaling uses additive shares and exact truncation",10,0,FALSE,FALSE,0,0.0159999999996217,0,0.0210000000006403,10
"test-exact-gc-transport.R","exact-gc-transport","exact transport setup uses only exact-specific pinned endpoints",4,0,FALSE,FALSE,0,0.0230000000010477,0.00199999999995271,0.0260000000016589,4
"test-exact-gc-transport.R","exact-gc-transport","analysis-bound setup selects authorities by full K identity pins",5,0,FALSE,FALSE,0,0.289000000000669,0.0040000000000191,0.295000000001892,5
"test-exact-gc-transport.R","exact-gc-transport","client accepts only analysis-bound scalar Count initialization",6,0,FALSE,FALSE,0,0.454999999998108,0.0080000000000382,0.466000000000349,6
"test-exact-gc-transport.R","exact-gc-transport","cross transport mints and consumes peer-specific cleanup capabilities",12,0,FALSE,FALSE,0,0.0600000000013097,0.00299999999992906,0.0679999999993015,12
"test-fama-reference-harness.R","fama-reference-harness","family reference harness remains source-only and explicitly tagged",7,0,FALSE,FALSE,0,0.0129999999990105,0.155000000000086,0.515000000003056,7
"test-fama-reference-harness.R","fama-reference-harness","two-custodian synthetic reference compares signed grid selections",1,0,TRUE,FALSE,0,0.00500000000101863,0,0.00500000000101863,0
"test-formal-cox-discrete-frontdoor.R","formal-cox-discrete-frontdoor","formal discrete-time Cox reads one bound public release at every site",12,0,FALSE,FALSE,0,0.203999999997905,0.0819999999999936,0.293000000001484,12
"test-formal-cox-discrete-frontdoor.R","formal-cox-discrete-frontdoor","formal discrete-time Cox rejects cross-site and legacy-selector mismatches",3,0,FALSE,FALSE,0,0.923999999999069,0.354000000000042,1.28099999999904,3
"test-formal-cox-discrete-frontdoor.R","formal-cox-discrete-frontdoor","formal discrete-time Cox rejects a decimal that disagrees with signed lattice steps",1,0,FALSE,FALSE,0,0.00900000000183354,0.00199999999995271,0.0120000000024447,1
"test-formal-cox-discrete-frontdoor.R","formal-cox-discrete-frontdoor","formal discrete-time Cox requests are deterministic and minimal",3,0,FALSE,FALSE,0,0.0129999999990105,0.000999999999976353,0.0160000000032596,3
"test-formal-cox-discrete-frontdoor.R","formal-cox-discrete-frontdoor","the discrete ds.vert.cox selector preserves its distinct estimand",3,0,FALSE,FALSE,0,0.0180000000000291,0.00200000000006639,0.0229999999974098,3
"test-formal-cox-fresh-ingress.R","formal-cox-fresh-ingress","fresh Cox ingress provisions both compute workers from opaque source blocks",9,0,FALSE,FALSE,0,0.104999999999563,0.0109999999999673,0.120999999999185,9
"test-formal-cox-fresh-ingress.R","formal-cox-fresh-ingress","fresh Cox ingress fails before tickets on incompatible source shapes",2,0,FALSE,FALSE,0,0.0649999999986903,0.0080000000000382,0.0740000000005239,2
"test-formal-cox-fresh-ingress.R","formal-cox-fresh-ingress","fresh Cox ingress binds the source analysis before tickets",2,0,FALSE,FALSE,0,0.0240000000012515,0,0.0249999999978172,2
"test-formal-cox-fresh-ingress.R","formal-cox-fresh-ingress","fresh Cox run stages its finalizer without returning a private result",15,0,FALSE,FALSE,0,0.0259999999980209,0.0040000000000191,0.0390000000006694,15
"test-formal-cox-fresh-ingress.R","formal-cox-fresh-ingress","fresh Cox replay loads the committed public result without re-finalizing",4,0,FALSE,FALSE,0,0.105999999999767,0.0249999999999773,0.13300000000163,4
"test-formal-cox-fresh-ingress.R","formal-cox-fresh-ingress","fresh Cox run fails closed on an unsafe finalizer state",2,0,FALSE,FALSE,0,0.0130000000026484,0,0.0149999999994179,2
"test-formal-cox-fresh-source.R","formal-cox-fresh-source","configured fresh Cox source sends only closed selectors and payloads",6,0,FALSE,FALSE,0,0.0130000000026484,0.000999999999976353,0.0169999999998254,6
"test-formal-cox-fresh-source.R","formal-cox-fresh-source","configured fresh Cox source rejects widened payloads and unsafe replies",2,0,FALSE,FALSE,0,0.0540000000000873,0.00700000000006185,0.0630000000019209,2
"test-formal-cox-fresh-worker.R","formal-cox-fresh-worker","configured fresh Cox worker sends only its provisioned selector",5,0,FALSE,FALSE,0,0.00900000000183354,0.0040000000000191,0.0139999999992142,5
"test-formal-cox-fresh-worker.R","formal-cox-fresh-worker","configured fresh Cox worker permits only an empty completion query",4,0,FALSE,FALSE,0,0.145000000000437,0.00900000000001455,0.15599999999904,4
"test-formal-cox-fresh-worker.R","formal-cox-fresh-worker","configured fresh Cox worker admits the closed finalizer-stage action",3,0,FALSE,FALSE,0,0.00999999999839929,0.00499999999999545,0.0180000000000291,3
"test-formal-cox-fresh-worker.R","formal-cox-fresh-worker","configured fresh Cox worker accepts only one matching K2 completion",7,0,FALSE,FALSE,0,0.100999999998749,0.01299999999992,0.119000000002416,7
"test-formal-cox-fresh-worker.R","formal-cox-fresh-worker","configured fresh Cox worker returns only matching share-free opening headers",8,0,FALSE,FALSE,0,0.223000000001775,0.0480000000000018,0.276999999998225,8
"test-formal-cox-fresh-worker.R","formal-cox-fresh-worker","configured fresh Cox worker relays only a finalizer ticket and ciphertext envelopes",26,0,FALSE,FALSE,0,0.207999999998719,0.0500000000000682,0.268000000000029,26
"test-formal-cox-fresh-worker.R","formal-cox-fresh-worker","configured fresh Cox worker commits a staged finalizer through opaque relays",55,0,FALSE,FALSE,0,0.265999999999622,0.0739999999999554,0.370999999999185,55
